id,latitude,longitude,depth,mag
centennial19260629142703,26.986,127.473,142.2,7.4
centennial19260628032330,-0.051,101.522,35,6.6
centennial19260626194640,36.605,26.888,101.8,7.7
centennial19260620065415,-56.727,-26.803,35,6.7
centennial19260603044703,-15.048,168.192,77.2,7.1
centennial19260428111339,-22.665,-68.164,35,7.1
centennial19260412083234,-10.709,160.626,35,7.2
centennial19260401160353,34.152,136.923,356.2,6.7
centennial19260327104821,-8.563,160.554,35,7.1
centennial19260321141914,-60.631,-23.673,35,7.1
centennial19260318140616,35.787,29.246,35,6.7
centennial19260317115342,11.984,-82.065,25,6.7
centennial19260215025940,11.355,-91.794,35,6.7
centennial19260208151757,12.011,-88.758,35,7.1
centennial19260125003629,-9.994,159.027,35,7.2
centennial19260118210724,-2.777,88.255,15,6.6
centennial19251222050538,20.538,101.667,15,6.6
centennial19251219160934,-32.341,-110.414,15,6.6
centennial19251116115501,18.375,-106.809,25,7
centennial19251113121453,12.726,124.849,35,7.2
centennial19251110135040,-0.633,130.267,35,7.2
centennial19251013174037,10.604,-42.129,15,7
centennial19251005040859,12.216,-85.871,35,6.6
centennial19250819120733,55.132,167.68,35,7
centennial19250807074753,18.401,-101.263,35,6.6
centennial19250707174341,17.362,-60.742,35,6.6
centennial19250628012111,46.5,-111.473,15,6.6
centennial19250623164639,-0.11,-77.039,25,6.6
centennial19250609134022,-4.142,143.098,35,7
centennial19250607234138,4.029,-76.079,35,6.6
centennial19250603043359,1.467,126.193,35,7
centennial19250523020950,35.6,134.8,5,6.6
centennial19250519052347,-34.208,57.88,15,6.6
centennial19250515115705,-25.5,-70.546,35,7.1
centennial19250505100615,9.717,123.138,35,6.6
centennial19250503225906,-34.107,57.95,15,7
centennial19250503172147,1.216,126.576,35,7.1
centennial19250419154643,33.513,137.835,331.5,6.6
centennial19250416195243,21.798,121.111,35,7.1
centennial19250411104206,-34.238,58.267,15,6.8
centennial19250322084200,-18.581,168.529,35,7.1
centennial19250316144218,25.688,100.494,25,7
centennial19250220010200,45.5,150.5,35,7
centennial19250216173920,-58.005,-6.932,15,6.6
centennial19250202194800,43,148,35,6.8
centennial19250128040500,43.5,147.5,35,6.9
centennial19250121181100,-55,-24,35,6.6
centennial19250118120557,47.912,153.635,35,7.2
centennial19241228225504,43.397,146.579,35,7
centennial19241227112153,44.159,146.37,35,7
centennial19241125172600,45.5,142,300,6.7
centennial19241018230530,2.814,-80.169,15,6.6
centennial19241013161746,36.522,70.831,179.4,7.2
centennial19240918010800,36.3,140.2,35,6.6
centennial19240913143417,39.864,41.876,35,6.6
centennial19240830030502,8.645,126.531,35,7.2
centennial19240825143100,36.2,142,35,6.7
centennial19240825022149,-44.863,34.929,25,6.6
centennial19240817021000,36,142.5,35,6.6
centennial19240814232700,36.3,142.2,35,6.7
centennial19240814180239,36.133,141.892,35,7
centennial19240810061158,-30.865,-177.189,35,6.6
centennial19240729051841,-3.386,121.196,35,6.6
centennial19240724045522,-49.862,159.824,35,7
centennial19240722142300,23.7,122,35,6.8
centennial19240712151239,40.565,73.397,25,6.6
centennial19240711194445,36.791,83.958,35,7.1
centennial19240706141848,7.051,-78.455,35,6.6
centennial19240703044014,36.632,83.903,35,7.1
centennial19240630154425,44.737,147.416,139.6,7.2
centennial19240626013732,-56.407,158.489,15,7.7
centennial19240528095200,48.385,145.748,431.8,7
centennial19240506160931,15.935,118.95,35,7
centennial19240504165151,-21.504,-178.441,561.9,7.2
centennial19240414162041,7.023,125.954,35,8.2
centennial19240315103124,49.126,143.142,35,6.9
centennial19240311224427,-3.503,-81.686,35,6.6
centennial19240305042459,-6.571,129.674,143.4,6.6
centennial19240304100752,9.557,-83.844,35,7
centennial19240229083822,-49.694,30.282,15,6.6
centennial19240121015255,56.619,145.166,35,6.8
centennial19240116213759,-22.028,-177.909,350,7
centennial19240114205000,35.5,139.2,5,7.3
centennial19231204234000,33.3,134,5,6.5
centennial19231106191800,29.2,130.4,35,6.5
centennial19231105212802,29.646,129.636,35,7.1
centennial19231104000447,-4.539,153.107,148.5,6.9
centennial19231103161900,29.4,130.8,35,6.8
centennial19231102210811,-4.653,154.232,145.1,7.2
centennial19231007032942,-1.201,129.486,35,7.2
centennial19230926082400,34.8,139.4,5,6.7
centennial19230922204744,29.12,56.928,35,6.7
centennial19230909220353,24.943,90.32,35,7.1
centennial19230902223808,-15.538,-66.605,35,6.8
centennial19230902130900,35.3,139.1,5,6.5
centennial19230902092700,34.9,140.5,35,7.1
centennial19230902024646,34.9,140.2,35,7.6
centennial19230901073800,35.5,138.9,5,6.8
centennial19230901061900,35.5,140.5,35,6.5
centennial19230901052300,35.4,139,35,6.7
centennial19230901034800,35.4,139.8,35,7
centennial19230901033900,35.2,139.7,35,6.6
centennial19230901032300,35.4,139.4,35,6.6
centennial19230901030300,35.1,139.5,35,7.3
centennial19230901030100,35.1,139.5,60,6.5
centennial19230901025837,35.405,139.084,35,7.9
centennial19230812100610,25.371,127.785,35,6.6
centennial19230801081631,34.715,24.974,35,6.5
centennial19230713235500,30.6,131.2,35,6.6
centennial19230713111341,31,130.9,35,7.1
centennial19230702023100,23.5,122.5,35,6.7
centennial19230622064438,22.589,98.681,25,7.2
centennial19230601201400,36,142,35,7.1
centennial19230601172446,35.674,141.767,35,7.1
centennial19230504222651,-27.062,-69.78,105.8,6.7
centennial19230504162646,55.765,-156.986,25,7.1
centennial19230501103620,-55.316,-25.844,15,6.6
centennial19230423031701,27.885,125.511,35,6.6
centennial19230419030912,2.41,117.313,35,6.9
centennial19230413153100,55.415,162.585,35,7.1
centennial19230324124019,30.553,101.258,25,7.2
centennial19230316220143,6.495,127.058,35,7
centennial19230302164844,7.487,124.928,86.6,7.1
centennial19230224073444,55.937,162.623,35,7.2
centennial19230223055158,-0.681,122.996,35,6.6
centennial19230203160148,53.853,160.761,35,8.5
centennial19230202050742,54.019,161.521,35,7.1
centennial19230201192458,-21.001,169.537,35,6.7
centennial19230122090419,40.487,-125.324,15,7.1
centennial19221231072011,45.738,150.805,35,7
centennial19221208223300,40.2,143.2,35,6.8
centennial19221208020200,32.7,130.1,5,6.5
centennial19221207165000,32.7,130.1,5,6.9
centennial19221206135541,36.445,70.939,239.9,7.3
centennial19221111043245,-28.553,-70.755,35,8.7
centennial19221107230015,-28.441,-72.193,25,7.1
centennial19221024212103,47.267,152.19,35,7.3
centennial19221014234500,24.5,122,35,6.9
centennial19221011145006,-16.125,-72.385,160,7.6
centennial19220914193142,24.378,122.644,35,7.1
centennial19220904170417,-10.83,-70.531,635.8,6.7
centennial19220901191609,24.506,122.04,35,7.5
centennial19220814114104,52.069,130.539,15,6.6
centennial19220813000957,35.325,27.373,35,6.6
centennial19220711141300,22,143,35,6.6
centennial19220710093813,-19.287,-64.207,667.1,6.6
centennial19220705202000,38.3,142,35,6.5
centennial19220612044734,23.198,-108.908,15,6.6
centennial19220602201151,7.404,127.299,35,6.6
centennial19220515202100,40.3,144.2,35,6.5
centennial19220426011100,35.2,139.8,35,6.8
centennial19220328035801,-21.454,-68.13,136.4,7.1
centennial19220310165231,-20.656,179.626,570,6.6
centennial19220304130744,52.924,157.181,241.4,7.1
centennial19220131131728,40.7,-125.553,15,7.2
centennial19220122220500,37.5,141.5,35,6.5
centennial19220117035001,-6.482,-71.859,358.5,7.4
centennial19220109050933,23.22,-45.931,15,7
centennial19220106141043,-20.408,-76.389,25,7.1
centennial19211218152928,-4.043,-71.223,544.8,7.5
centennial19211208123100,36,140.2,35,7
centennial19211115203633,36.116,70.724,152.1,7.6
centennial19211111183626,7.897,127.257,35,7.3
centennial19211020060320,-20.06,-68.956,113.6,7.2
centennial19211015045818,-12.694,167.03,35,6.8
centennial19211012075200,45.3,148.6,100,6.6
centennial19210927162000,40.5,139,5,6.5
centennial19210913023656,-56.259,-28.622,35,7
centennial19210911040125,-13.095,110.177,25,7.3
centennial19210704141812,28.885,129.915,35,7.4
centennial19210628135852,-39.421,177.351,150,6.6
centennial19210520004302,35.62,70.76,35,6.6
centennial19210402093600,23,123,35,7.2
centennial19210401040647,1.665,98.66,35,6.6
centennial19210330150218,-7.118,127.71,170,6.6
centennial19210328074933,13.356,-87.361,35,7.2
centennial19210303030200,37.7,141.5,35,6.9
centennial19210227182339,-18.647,-173.185,35,7.1
centennial19210219181441,-2.047,139.624,35,6.6
centennial19210204082243,15.411,-90.78,35,7.4
centennial19210102070600,44.5,149.5,35,6.8
centennial19201219201100,37.3,141,35,6.8
centennial19201216120554,36.601,105.317,25,8
centennial19201210042541,-39.456,-74.988,35,7.2
centennial19201018081138,45.548,149.401,35,7.1
centennial19200920143905,-19.919,168.53,35,7.8
centennial19200916150800,41.6,142.1,35,6.5
centennial19200815081620,-11.887,165.8,35,6.6
centennial19200803195723,-27.308,-68.267,35,6.6
centennial19200803030232,5.881,127.691,345.2,6.6
centennial19200605042135,23.813,122.08,35,7.9
centennial19200520072606,-12.339,166.527,84.7,6.6
centennial19200512215309,34.83,139.476,150,6.6
centennial19200506094000,43,131.5,500,6.5
centennial19200419210624,17.242,-97.19,35,6.6
centennial19200411230500,47.5,153,100,6.9
centennial19200320183123,-35.697,-110.833,15,7
centennial19200222173550,47.25,146.238,355.1,7.1
centennial19200207150600,40.6,143,35,6.7
centennial19200202112214,-6.474,151.685,35,7.6
centennial19191220203740,23.536,121.212,35,7
centennial19191220193300,22.5,122.5,35,7.1
centennial19191120141134,-12.675,166.434,113,6.8
centennial19190831172035,-15.88,167.337,35,7.3
centennial19190829054405,-2.682,127.493,35,7
centennial19190818165522,-19.762,-178.108,214.6,7
centennial19190803180800,36,142.5,35,6.7
centennial19190708210552,-9.834,37.343,15,6.6
centennial19190629231409,11.935,-88.289,35,6.6
centennial19190601065104,27.074,123.315,35,7.1
centennial19190506194038,-5.477,152.629,232.8,7.6
centennial19190503005206,41.007,145.233,35,7.3
centennial19190430071712,-18.42,-173.43,35,8.2
centennial19190417205305,14.039,-92.288,25,6.9
centennial19190417112209,-30.924,-177.725,35,6.9
centennial19190302114516,-42.284,-76.452,15,7.1
centennial19190302032651,-41.401,-72.222,15,7.2
centennial19190101030004,-19.971,-177.914,202.7,7.7
centennial19190101013350,7.184,126.937,35,7.1
centennial19181225102114,-7.073,152.652,458.9,6.6
centennial19181206084102,50.662,-122.964,15,6.8
centennial19181204114738,-27.275,-73.464,25,7.5
centennial19181123225748,-8.283,126.567,217.9,7.1
centennial19181118184144,-7.168,129.21,35,7.5
centennial19181111070400,36.5,137.9,5,6.5
centennial19181108043810,43.816,152.775,63.5,7.5
centennial19181103111356,-49.885,163.001,15,6.6
centennial19181027170640,-1.121,150.278,35,7.2
centennial19181014120012,-20.902,-173.296,35,6.6
centennial19181011141440,18.473,-67.631,35,7.3
centennial19180930175148,-23.363,171.469,35,6.6
centennial19180922135000,45,150,35,6.7
centennial19180922095449,-1.634,98.378,35,6.6
centennial19180907171543,46.812,150.253,242.4,7.6
centennial19180815173013,5.232,125.886,35,6.9
centennial19180815121816,5.653,123.563,35,8.2
centennial19180725205000,36.2,142.3,35,6.7
centennial19180708102207,24.809,90.725,15,7.5
centennial19180703065208,-3.471,143.217,35,7.2
centennial19180525192916,-31.108,-92.109,15,6.6
centennial19180523115742,27.753,-110.933,15,6.6
centennial19180522063045,-17.47,-176.486,35,7.1
centennial19180520180342,-2.341,152.973,35,6.5
centennial19180520175510,-28.899,-71.893,35,7.6
centennial19180520143605,7.341,-34.802,15,7.1
centennial19180421223230,33.812,-117.44,15,6.6
centennial19180410020353,43.476,130.919,564.9,7
centennial19180213060713,23.54,117.243,15,7.2
centennial19180207052033,6.778,126.688,218.1,7.2
centennial19180130211836,45.447,136.741,330.4,7.4
centennial19171229225020,15,-97,0,7.5
centennial19171116031930,-29,-177.5,0,7.3
centennial19171104120330,4.8,96.8,0,7.1
centennial19170831113624,4,-74,0,7.1
centennial19170830040715,-7.5,128,100,7.3
centennial19170731032310,42,131,500,7.4
centennial19170730235405,29,104,0,7.3
centennial19170729215224,-3.5,141,0,7.6
centennial19170729143215,41,144,0,7
centennial19170727025148,-31,-70,60,6.9
centennial19170727010118,19,-67.5,50,7
centennial19170704053630,25,123,0,7
centennial19170704003820,25,123,0,7.2
centennial19170626054942,-14.37,-173.35,0,8
centennial19170624194848,-21,-174,60,6.6
centennial19170531084720,54.5,-160,0,7.5
centennial19170501182630,-29,-177,0,8.1
centennial19170421004949,37,70.5,220,7.1
centennial19170315001411,39.7,144.1,0,6.9
centennial19170220192948,19.5,-78.5,0,7.2
centennial19170215004824,-30,-73,0,6.8
centennial19170130024536,56.5,163,0,7.7
centennial19170124004812,31,114,0,6.5
centennial19170106180850,22,121,0,6.5
centennial19170104165500,21.9,120.9,0,6.5
centennial19161130131750,19,-70,0,6.6
centennial19161124040400,39.2,142.7,35,6.6
centennial19161031153033,45.4,154,0,7.6
centennial19161028032000,46,146,100,6.5
centennial19161003012613,-14,-74.5,0,7.1
centennial19160915070118,34.4,141.2,35,7.1
centennial19160911063036,-9,113,100,7.1
centennial19160828072705,23.9,120.5,5,7.2
centennial19160828063942,30,81,0,7.2
centennial19160827224300,37.2,141.1,35,6.8
centennial19160825094442,-21,-68,180,7
centennial19160803013002,-4,144.5,0,7.1
centennial19160727115242,4,96.5,100,7
centennial19160716181600,39.5,144,35,6.8
centennial19160708093430,-18,180,600,7.1
centennial19160621213230,-28.5,-63,600,7.4
centennial19160602135924,17.5,-95,150,7
centennial19160426022130,10,-85,0,7.1
centennial19160424080212,11,-85,0,7.2
centennial19160424042642,18.5,-68,80,7
centennial19160421113148,32.5,141.8,35,7
centennial19160418040148,53.25,-170,170,7.4
centennial19160414021100,32.5,142,35,6.6
centennial19160407092612,-30,55,0,7.2
centennial19160325235217,24,124,0,6.5
centennial19160318005800,41.5,144.5,35,6.6
centennial19160227202048,12,-90,0,7.3
centennial19160206215119,48.5,178.5,0,7.5
centennial19160206105600,45,151,35,6.7
centennial19160201073622,29.5,131.5,0,7.4
centennial19160125113800,45,144,250,6.9
centennial19160124065507,41,37,0,7.2
centennial19160113082048,-3,135.5,0,7.6
centennial19160113061830,-3,136,0,7.3
centennial19160101132036,-4,154,0,7.7
centennial19151217070447,42,79.5,0,6.5
centennial19151206205800,41,145,35,6.5
centennial19151203023919,29.5,91.5,0,7
centennial19151121001342,32,-115,0,7.1
centennial19151118040400,37.7,143.1,35,7
centennial19151101090100,38,143,35,7
centennial19151101075000,38,143,35,6.7
centennial19151101072400,38.3,142.9,35,7.5
centennial19151012213000,39,144,35,6.8
centennial19151011193312,19,-67,0,6.6
centennial19151008153603,32.8,139.1,200,7
centennial19151003065248,40.5,-117.5,0,7.6
centennial19150923081448,16,39,0,6.6
centennial19150911235912,5.5,123.5,600,6.6
centennial19150907012048,14,-89,80,7.4
centennial19150812073636,-2.5,119.5,60,6.6
centennial19150806131207,43,150.5,0,7.1
centennial19150731013124,54,162,0,7.5
centennial19150627152900,44,148,35,6.5
centennial19150606212937,-18.5,-68.5,160,7.3
centennial19150604215900,40,143.5,35,6.7
centennial19150601144354,78.5,8,0,6.6
centennial19150508134254,-23,39,0,6.6
centennial19150506120900,39.5,-126.5,0,6.6
centennial19150501050000,47.5,154.5,35,7.9
centennial19150423152918,-8,-68,650,6.9
centennial19150317184500,42.1,143.6,35,7.2
centennial19150312144830,12,124,40,6.6
centennial19150308152943,39,142,0,6.8
centennial19150228185905,23.6,123.5,0,7.5
centennial19150225203612,-20,180,600,7.1
centennial19150113065242,42,13.5,0,6.9
centennial19150105232642,25.1,123.3,150,7.3
centennial19150105143315,-15,168,200,7.3
centennial19141128104500,29,131,35,6.9
centennial19141124115330,22,143,110,7.9
centennial19141122081418,-39,176,100,7
centennial19141023061834,6,132.5,0,7.6
centennial19141011161706,12,94,80,7.2
centennial19141009023910,35,78,0,6.6
centennial19141003220634,37.5,32.5,0,7.1
centennial19141003172212,16,-61,100,7.4
centennial19140911165214,44,148,35,6.5
centennial19140822052818,44,-129,0,6.6
centennial19140806041042,-6,123,600,6.7
centennial19140804224136,43.5,91.5,0,7.2
centennial19140706063730,24,122,60,6.6
centennial19140704233854,-5.5,129,200,7.1
centennial19140704174824,29,128,200,6.7
centennial19140625190718,-4.5,102.5,0,7.6
centennial19140620072030,-12,166,50,7
centennial19140528032354,9,-78,70,6.9
centennial19140526142242,-2,137,0,7.9
centennial19140411163024,-12,163,50,7.2
centennial19140330004118,17,-92,150,7.2
centennial19140328104448,25,99,100,6.7
centennial19140314200000,39.5,140.4,5,7
centennial19140226045812,-18,-67,130,7.2
centennial19140207065000,41,143,35,6.8
centennial19140206114218,29.5,65,100,6.8
centennial19140130033600,-35,-73,0,7.5
centennial19140120120013,52.9,159.6,60,7
centennial19140112092806,31.6,130.6,5,6.7
centennial19131221153748,24.5,102,0,7.2
centennial19131115052706,-23,171,150,7.1
centennial19131110211230,-18,169,80,7.2
centennial19131014080848,-19.5,169,230,7.6
centennial19131012170500,40,144,35,6.6
centennial19131011091000,40,144,35,6.9
centennial19131011040603,-7,148,0,7
centennial19130813042542,-5.5,105,75,7.3
centennial19130806221424,-17,-74,0,7.8
centennial19130801171057,47.5,155.5,0,7.5
centennial19130728053918,-17,-74,0,7
centennial19130626045712,-20,-174,0,7.7
centennial19130622134952,48,-178,0,7
centennial19130614093312,43.5,25.5,0,6.6
centennial19130604095718,-1.5,150,0,6.8
centennial19130530114646,-5,154,0,7.7
centennial19130518020853,14.5,145.5,0,7
centennial19130508183524,-17,-174.5,200,6.9
centennial19130425175608,9.5,128.8,0,7.2
centennial19130413064018,32,132,35,6.6
centennial19130402235400,32,132,35,6.7
centennial19130331034106,51,-179,60,6.7
centennial19130323204718,24,142,80,7.1
centennial19130314084500,4.5,126.5,0,7.9
centennial19130303200212,28,129,150,6.6
